120	103.00000	0.00279	0.00193
130	103.00000	0.00167	0.00149
140	103.00000	0.00471	0.00255
150	103.00000	0.00231	0.00175
160	103.00000	0.00089	0.00108
170	103.00000	0.00089	0.00108
180	103.00000	0.00267	0.00189
190	103.00000	0.00542	0.00275
200	103.00000	0.00488	0.00260
250	103.00000	0.02563	0.00672
300	103.00000	0.03266	0.00786
350	103.00000	0.03347	0.00799
400	103.00000	0.02163	0.00604
450	103.00000	0.01792	0.00539
500	103.00000	0.00556	0.00278
550	103.00000	0.00491	0.00260
600	103.00000	0.00405	0.00235
