120	103.00000	0.01208	0.00449
130	103.00000	0.00951	0.00392
140	103.00000	0.00949	0.00391
150	103.00000	0.00166	0.00155
160	103.00000	0.00814	0.00359
170	103.00000	0.00889	0.00377
180	103.00000	0.02273	0.00656
190	103.00000	0.03548	0.00876
200	103.00000	0.03488	0.00866
250	103.00000	0.03806	0.00918
300	103.00000	0.03447	0.00859
350	103.00000	0.02458	0.00689
400	103.00000	0.02328	0.00666
450	103.00000	0.02789	0.00747
500	103.00000	0.01575	0.00524
550	103.00000	0.00966	0.00395
600	103.00000	0.00666	0.00322
