120	155	0.0274	0.00747
130	155	0.0318	0.00869
140	155	0.0284	0.00775
150	155	0.0253	0.00691
160	155	0.0226	0.00617
170	155	0.0195	0.00531
180	155	0.0211	0.00575
190	155	0.0308	0.00839
200	155	0.0314	0.00857
250	155	0.0311	0.0085
300	155	0.0309	0.00843
350	155	0.0272	0.00743
400	155	0.0232	0.00634
450	155	0.0138	0.00378
500	155	0.0115	0.00314
550	155	0.00923	0.00252
600	155	0.00774	0.00211
