120	155	0.00165	0.000451
130	155	0.00214	0.000584
140	155	0.0021	0.000574
150	155	0.00218	0.000596
160	155	0.00218	0.000595
170	155	0.00183	0.000498
180	155	0.00211	0.000576
190	155	0.00312	0.000851
200	155	0.00351	0.000959
250	155	0.00348	0.00095
300	155	0.00283	0.000774
350	155	0.00255	0.000695
400	155	0.00199	0.000543
450	155	0.00124	0.000338
500	155	0.00101	0.000276
550	155	0.000786	0.000215
600	155	0.000636	0.000174
