120	103.00000	0.01553	0.00541
130	103.00000	0.01482	0.00526
140	103.00000	0.01285	0.00483
150	103.00000	0.02153	0.00661
160	103.00000	0.01729	0.00577
170	103.00000	0.01787	0.00589
180	103.00000	0.02911	0.00804
190	103.00000	0.03581	0.00924
200	103.00000	0.03968	0.00992
250	103.00000	0.07271	0.01548
300	103.00000	0.04504	0.01084
350	103.00000	0.04947	0.01160
400	103.00000	0.05940	0.01327
450	103.00000	0.03387	0.00889
500	103.00000	0.02761	0.00776
550	103.00000	0.01935	0.00618
600	103.00000	0.01338	0.00495
