120	244	0.0641	0.00894
130	244	0.0694	0.00968
140	244	0.0609	0.0085
150	244	0.0442	0.00616
160	244	0.0296	0.00413
170	244	0.0221	0.00308
180	244	0.0247	0.00344
190	244	0.0394	0.0055
200	244	0.0431	0.00601
250	244	0.0439	0.00613
300	244	0.0375	0.00523
350	244	0.0313	0.00437
400	244	0.0258	0.0036
450	244	0.0161	0.00224
500	244	0.0122	0.00171
550	244	0.00961	0.00134
600	244	0.0078	0.00109
