120	360.00000	0.00803	0.00181
130	360.00000	0.00966	0.00199
140	360.00000	0.00690	0.00167
150	360.00000	0.00704	0.00169
160	360.00000	0.00812	0.00182
170	360.00000	0.00592	0.00155
180	360.00000	0.00551	0.00149
190	360.00000	0.01559	0.00257
200	360.00000	0.01690	0.00268
250	360.00000	0.02478	0.00330
300	360.00000	0.02458	0.00329
350	360.00000	0.02216	0.00310
400	360.00000	0.02518	0.00333
450	360.00000	0.01371	0.00240
500	360.00000	0.00846	0.00186
550	360.00000	0.00835	0.00185
600	360.00000	0.00576	0.00153
