110	794.00000	0.00502	0.00036
115	794.00000	0.00502	0.00036
120	794.00000	0.00912	0.00055
130	794.00000	0.00877	0.00053
140	794.00000	0.01081	0.00062
150	794.00000	0.01280	0.00071
160	794.00000	0.00864	0.00052
170	794.00000	0.00847	0.00052
180	794.00000	0.01001	0.00059
190	794.00000	0.01373	0.00075
200	794.00000	0.01553	0.00083
250	794.00000	0.02135	0.00108
300	794.00000	0.02091	0.00106
350	794.00000	0.01673	0.00088
400	794.00000	0.01363	0.00074
450	794.00000	0.00760	0.00048
500	794.00000	0.00566	0.00039
550	794.00000	0.00382	0.00030
600	794.00000	0.00287	0.00025
