110	192.00000	0.03336	0.00221
115	192.00000	0.03336	0.00221
120	192.00000	0.04739	0.00279
130	192.00000	0.04350	0.00263
140	192.00000	0.04523	0.00270
150	192.00000	0.04162	0.00255
160	192.00000	0.02410	0.00180
170	192.00000	0.02209	0.00171
180	192.00000	0.02689	0.00193
190	192.00000	0.04007	0.00249
200	192.00000	0.04783	0.00281
250	192.00000	0.08030	0.00407
300	192.00000	0.09217	0.00451
350	192.00000	0.08267	0.00416
400	192.00000	0.07187	0.00374
450	192.00000	0.04949	0.00287
500	192.00000	0.03860	0.00243
550	192.00000	0.03034	0.00208
600	192.00000	0.02502	0.00184
