110	794.00000	0.00981	0.00058
115	794.00000	0.00981	0.00058
120	794.00000	0.01659	0.00088
130	794.00000	0.01645	0.00088
140	794.00000	0.01961	0.00102
150	794.00000	0.02117	0.00108
160	794.00000	0.01555	0.00084
170	794.00000	0.01506	0.00081
180	794.00000	0.01640	0.00087
190	794.00000	0.02228	0.00113
200	794.00000	0.02421	0.00122
250	794.00000	0.02870	0.00142
300	794.00000	0.02545	0.00127
350	794.00000	0.02064	0.00106
400	794.00000	0.01645	0.00088
450	794.00000	0.00980	0.00058
500	794.00000	0.00764	0.00048
550	794.00000	0.00595	0.00040
600	794.00000	0.00384	0.00030
