110	360	0.00165	0.000396
115	360	0.00317	0.000757
120	360	0.0038	0.000909
130	360	0.00559	0.00134
140	360	0.00819	0.00196
150	360	0.0105	0.0025
160	360	0.0119	0.00284
170	360	0.013	0.00312
180	360	0.0144	0.00344
190	360	0.0158	0.00379
200	360	0.0168	0.00403
250	360	0.0199	0.00476
300	360	0.0206	0.00493
350	360	0.0209	0.00499
400	360	0.0211	0.00505
450	360	0.0211	0.00505
500	360	0.0212	0.00506
550	360	0.0212	0.00507
600	360	0.0212	0.00508
