110	193.00000	0.00570	0.00119
115	193.00000	0.01215	0.00222
120	193.00000	0.01508	0.00269
130	193.00000	0.02183	0.00375
140	193.00000	0.03153	0.00527
150	193.00000	0.03975	0.00656
160	193.00000	0.04579	0.00751
170	193.00000	0.04827	0.00790
180	193.00000	0.05366	0.00874
190	193.00000	0.06440	0.01042
200	193.00000	0.07243	0.01168
250	193.00000	0.11615	0.01853
300	193.00000	0.12118	0.01931
350	193.00000	0.12475	0.01987
400	193.00000	0.12565	0.02001
450	193.00000	0.12621	0.02010
500	193.00000	0.12684	0.02020
550	193.00000	0.12709	0.02024
600	193.00000	0.12709	0.02024
