110	794.00000	0.00641	0.00043
115	794.00000	0.01371	0.00076
120	794.00000	0.01651	0.00089
130	794.00000	0.02751	0.00138
140	794.00000	0.04047	0.00196
150	794.00000	0.05265	0.00250
160	794.00000	0.05996	0.00282
170	794.00000	0.06616	0.00310
180	794.00000	0.07667	0.00356
190	794.00000	0.08500	0.00393
200	794.00000	0.09155	0.00422
250	794.00000	0.12176	0.00556
300	794.00000	0.12607	0.00575
350	794.00000	0.12797	0.00584
400	794.00000	0.12868	0.00587
450	794.00000	0.12896	0.00588
500	794.00000	0.12907	0.00588
550	794.00000	0.12912	0.00589
600	794.00000	0.12921	0.00589
